accepted,collectionId,collectionName,created,from_user,id,invited,rank_in_list,rule_score,to_user,updated,home_court,intensity,level,mode,sim_p_accepted,sim_p_invited,style,synthetic_version,court,habit,role,is_top3,label_accepted
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.828Z,e6o3uwgfgoptbts,9l91z3vm713v7vj,False,17,69.0,jkoh32rzs8rlocp,2025-12-05 10:20:05.604Z,,15.0,30,partner,0.045,0.089,8.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.830Z,e6o3uwgfgoptbts,14c7o8u2bu44rc5,True,18,69.0,7s0e3d1rmrpemb0,2025-12-05 10:20:05.608Z,,15.0,30,partner,0.445,0.089,4.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.832Z,e6o3uwgfgoptbts,bhzgkwnqfmifmaw,False,19,69.0,0spm7w4chm1o8yc,2025-12-05 10:20:05.610Z,,15.0,30,partner,0.045,0.089,8.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.834Z,e6o3uwgfgoptbts,jb7ec6hwemq6jbi,False,20,68.5,2tokedc0o5e65bz,2025-12-05 10:20:05.614Z,,7.5,40,partner,0.044,0.088,5.0,v2_advanced,0.0,0.0,16.0,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.860Z,og2kv4sjkqh1h2j,i1hefquboeyrrbv,True,1,85.0,cdscf51d9kitmb9,2025-12-05 10:20:05.616Z,,15.0,40,partner,0.604,0.578,10.0,v2_advanced,0.0,0.0,20.0,True,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.862Z,og2kv4sjkqh1h2j,sfxfuc8p8tbxpe0,False,2,82.0,oufxzpuzo2z3tl9,2025-12-05 10:20:05.622Z,,15.0,30,partner,0.055,0.5,12.0,v2_advanced,5.0,0.0,20.0,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.864Z,og2kv4sjkqh1h2j,xmqeqis0wn5wxb2,True,3,81.67,a4jl0jej9g3wfcy,2025-12-05 10:20:05.625Z,,15.0,40,partner,0.569,0.475,6.666666666666666,v2_advanced,0.0,0.0,20.0,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.867Z,og2kv4sjkqh1h2j,axcjre9j7m38zzf,False,4,80.0,whdl9g99xceg144,2025-12-05 10:20:05.628Z,,15.0,40,partner,0.055,0.427,5.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.869Z,og2kv4sjkqh1h2j,mqbbizp3dk6u63z,True,5,79.33,cyqqf5y5xk6b3g0,2025-12-05 10:20:05.631Z,,15.0,40,partner,0.526,0.376,3.333333333333333,v2_advanced,5.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.872Z,og2kv4sjkqh1h2j,zaw7ll6116ax2o6,False,6,79.0,es0d2s7gh00bct2,2025-12-05 10:20:05.633Z,,15.0,40,partner,0.054,0.35,4.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.874Z,og2kv4sjkqh1h2j,gktn1n7o7wykiq2,False,7,79.0,trtq1kwdylbwpb0,2025-12-05 10:20:05.636Z,,15.0,40,partner,0.054,0.315,8.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.877Z,og2kv4sjkqh1h2j,avps28bgm4qq233,False,8,78.33,gk5jqqbhe4kte63,2025-12-05 10:20:05.638Z,,15.0,40,partner,0.054,0.277,3.333333333333333,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.879Z,og2kv4sjkqh1h2j,12vkxmf3fdxzthj,False,9,78.0,7651cs6lffuc5cg,2025-12-05 10:20:05.641Z,,15.0,30,partner,0.051,0.234,8.0,v2_advanced,5.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.880Z,og2kv4sjkqh1h2j,nd9my6v7xoqiecy,False,10,76.67,5qt1985hy147vbh,2025-12-05 10:20:05.644Z,,15.0,30,partner,0.05,0.196,6.666666666666666,v2_advanced,5.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.884Z,og2kv4sjkqh1h2j,sbrjgntg0jr185v,False,11,76.0,3vqfhydhkrnuyqq,2025-12-05 10:20:05.647Z,,15.0,40,partner,0.051,0.167,5.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.886Z,og2kv4sjkqh1h2j,4ok33txurnkdg5x,False,12,76.0,66dor2b1bkc7qt8,2025-12-05 10:20:05.649Z,,15.0,40,partner,0.049,0.13,12.0,v2_advanced,5.0,0.0,4.0,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.888Z,og2kv4sjkqh1h2j,awmy3t6fqvkinnh,True,13,76.0,9hztcyu9atvbmju,2025-12-05 10:20:05.652Z,,15.0,30,partner,0.512,0.1,15.0,v2_advanced,0.0,0.0,16.0,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.891Z,og2kv4sjkqh1h2j,27t3rzhjoucqmwq,False,14,75.5,4yivtv4m3fuv8bp,2025-12-05 10:20:05.657Z,,7.5,40,partner,0.051,0.099,12.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.893Z,og2kv4sjkqh1h2j,aefeqxdxebqvp9r,False,15,75.5,lnthf2qkec6m3cp,2025-12-05 10:20:05.659Z,,7.5,40,partner,0.051,0.099,8.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.895Z,og2kv4sjkqh1h2j,holisrq4em1nsfw,False,16,74.0,ueflkxf8h78wvu6,2025-12-05 10:20:05.662Z,,15.0,30,partner,0.047,0.094,4.0,v2_advanced,5.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.897Z,og2kv4sjkqh1h2j,3cfxpn51lnoyjgc,False,17,74.0,fxaoqge1eg72674,2025-12-05 10:20:05.664Z,,15.0,30,partner,0.047,0.094,8.0,v2_advanced,5.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.900Z,og2kv4sjkqh1h2j,2u6yu1atq5s378n,False,18,74.0,7wpj8b5e1n06viy,2025-12-05 10:20:05.666Z,,15.0,40,partner,0.049,0.097,15.0,v2_advanced,0.0,0.0,4.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.902Z,og2kv4sjkqh1h2j,k9k3jm5jx5saxfu,False,19,73.5,gx6yyxp5bmogkef,2025-12-05 10:20:05.669Z,,7.5,40,partner,0.049,0.096,10.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.904Z,og2kv4sjkqh1h2j,pfl2wut38o549vt,False,20,72.67,6pt0amnv2okp9f2,2025-12-05 10:20:05.672Z,,15.0,30,partner,0.046,0.092,6.666666666666666,v2_advanced,5.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.928Z,z02r3imkhmmt0gk,9al33l35u0gvf7y,False,1,50.0,6d8ivfkvc0j8hlz,2025-12-05 10:20:05.674Z,0.0,30.0,20,friend,0.029,0.305,0.0,v2_advanced,,,,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.930Z,z02r3imkhmmt0gk,ogwoznqq2mq34w6,True,2,42.0,2fou26nn4di7395,2025-12-05 10:20:05.677Z,0.0,30.0,12,friend,0.229,0.237,0.0,v2_advanced,,,,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.932Z,z02r3imkhmmt0gk,5c4ihd50i1lh9n0,True,3,42.0,0guxc6pxb6ahc8o,2025-12-05 10:20:05.680Z,0.0,30.0,12,friend,0.229,0.22,0.0,v2_advanced,,,,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.935Z,z02r3imkhmmt0gk,30f9pk4dx770149,False,4,42.0,r3ziumbw0rf3tns,2025-12-05 10:20:05.682Z,0.0,30.0,12,friend,0.023,0.203,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.937Z,z02r3imkhmmt0gk,wzw4bxiiuc7c7jq,False,5,42.0,fls68shwd3zk70y,2025-12-05 10:20:05.685Z,0.0,30.0,12,friend,0.023,0.186,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.940Z,z02r3imkhmmt0gk,8fpok8lyqrlcxb6,False,6,42.0,m04r91rb0yjvb0k,2025-12-05 10:20:05.688Z,0.0,30.0,12,friend,0.023,0.169,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.942Z,z02r3imkhmmt0gk,03cutnbb54lhr98,False,7,42.0,sg55njoq35ul02n,2025-12-05 10:20:05.690Z,0.0,30.0,12,friend,0.023,0.152,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.945Z,z02r3imkhmmt0gk,ljdqlye3e352lh7,True,8,42.0,nx94vgvgq59bzuo,2025-12-05 10:20:05.692Z,0.0,30.0,12,friend,0.229,0.135,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.947Z,z02r3imkhmmt0gk,wdb66uejarv8oij,False,9,42.0,4ctdsuf8ny68see,2025-12-05 10:20:05.695Z,0.0,30.0,12,friend,0.023,0.118,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.949Z,z02r3imkhmmt0gk,6jbu6gd19owl1vm,False,10,42.0,8cvqvtsdoyo4f37,2025-12-05 10:20:05.697Z,0.0,30.0,12,friend,0.023,0.102,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.952Z,z02r3imkhmmt0gk,4rmm9ervlsedqgk,False,11,42.0,27g7le2sut5p54e,2025-12-05 10:20:05.700Z,0.0,30.0,12,friend,0.023,0.085,0.0,v2_advanced,,,,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.955Z,z02r3imkhmmt0gk,ot5ltnqklybo83o,True,12,42.0,oox9rdrdgkf2xed,2025-12-05 10:20:05.702Z,0.0,30.0,12,friend,0.229,0.068,0.0,v2_advanced,,,,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.958Z,z02r3imkhmmt0gk,3barafa2abtza92,False,13,34.0,saq9y0ptd2ajw5t,2025-12-05 10:20:05.705Z,0.0,30.0,4,friend,0.018,0.041,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.959Z,z02r3imkhmmt0gk,ewkpjxyvebxclid,False,14,34.0,rt80axlzfg4iwzp,2025-12-05 10:20:05.708Z,0.0,30.0,4,friend,0.018,0.041,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.962Z,z02r3imkhmmt0gk,py6ro2qar1nidne,False,15,34.0,4yivtv4m3fuv8bp,2025-12-05 10:20:05.710Z,0.0,30.0,4,friend,0.018,0.041,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.964Z,z02r3imkhmmt0gk,wkw6hhr6lvpmpgr,True,16,34.0,tivuopxtq31zkxw,2025-12-05 10:20:05.713Z,0.0,30.0,4,friend,0.177,0.041,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.966Z,z02r3imkhmmt0gk,un8mrqejh755ffa,False,17,34.0,kcz8yog46r9t0v7,2025-12-05 10:20:05.715Z,0.0,30.0,4,friend,0.018,0.041,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.968Z,z02r3imkhmmt0gk,x9cvy621ofxxs1r,False,18,34.0,opcwiwdm8cegpn2,2025-12-05 10:20:05.717Z,0.0,30.0,4,friend,0.018,0.041,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.971Z,z02r3imkhmmt0gk,tbndkzj384nagrp,False,19,34.0,kw3z4xs5rva74db,2025-12-05 10:20:05.720Z,0.0,30.0,4,friend,0.018,0.041,0.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.973Z,z02r3imkhmmt0gk,19xpongo6xjz7ws,False,20,34.0,gx6yyxp5bmogkef,2025-12-05 10:20:05.722Z,0.0,30.0,4,friend,0.018,0.041,0.0,v2_advanced,,,,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.997Z,e845p09yr3e6gio,eb9uf6ceuxrkwx0,True,1,90.0,cdscf51d9kitmb9,2025-12-05 10:20:05.725Z,,15.0,40,partner,0.637,0.606,10.0,v2_advanced,5.0,0.0,20.0,True,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.000Z,e845p09yr3e6gio,db8ez2sr4il5ivt,False,2,86.0,cyqqf5y5xk6b3g0,2025-12-05 10:20:05.729Z,,15.0,40,partner,0.061,0.548,15.0,v2_advanced,0.0,0.0,16.0,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.002Z,e845p09yr3e6gio,rj73uowzweish59,False,3,85.0,es0d2s7gh00bct2,2025-12-05 10:20:05.732Z,,15.0,40,partner,0.06,0.501,10.0,v2_advanced,0.0,0.0,20.0,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.004Z,e845p09yr3e6gio,gbz126ydhsrrhx0,False,4,83.0,gk5jqqbhe4kte63,2025-12-05 10:20:05.734Z,,15.0,40,partner,0.058,0.448,8.0,v2_advanced,0.0,0.0,20.0,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.006Z,e845p09yr3e6gio,pdmengmaumznz58,True,5,82.5,4hrs8viwx0b5ckv,2025-12-05 10:20:05.737Z,,7.5,40,partner,0.578,0.408,15.0,v2_advanced,0.0,0.0,20.0,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.009Z,e845p09yr3e6gio,pchg2npmpi4ms89,False,6,82.0,zty6r0u8ulth17u,2025-12-05 10:20:05.739Z,,15.0,30,partner,0.055,0.357,12.0,v2_advanced,5.0,0.0,20.0,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.011Z,e845p09yr3e6gio,zrx16vt848hwi8j,True,7,81.67,a4jl0jej9g3wfcy,2025-12-05 10:20:05.742Z,,15.0,40,partner,0.569,0.329,6.666666666666666,v2_advanced,0.0,0.0,20.0,False,1
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.013Z,e845p09yr3e6gio,tke5v7dqjf0f53k,True,8,77.5,x6lt58m0s9n9z6h,2025-12-05 10:20:05.745Z,,7.5,40,partner,0.508,0.266,5.0,v2_advanced,5.0,0.0,20.0,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.015Z,e845p09yr3e6gio,oig1yz6zovso7k4,False,9,77.0,oufxzpuzo2z3tl9,2025-12-05 10:20:05.749Z,,15.0,30,partner,0.052,0.237,12.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.018Z,e845p09yr3e6gio,g8id9fsajujsee9,False,10,77.0,5qt1985hy147vbh,2025-12-05 10:20:05.752Z,,15.0,30,partner,0.052,0.204,12.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.020Z,e845p09yr3e6gio,qzcpnpud8cz89s8,False,11,76.0,3vqfhydhkrnuyqq,2025-12-05 10:20:05.755Z,,15.0,40,partner,0.051,0.167,5.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.023Z,e845p09yr3e6gio,oar0szjstfx1lv4,False,12,76.0,9mdbadijceh2xjs,2025-12-05 10:20:05.758Z,,15.0,30,partner,0.049,0.13,10.0,v2_advanced,5.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.025Z,e845p09yr3e6gio,mzq8v5p07dy0x0j,False,13,75.5,lnthf2qkec6m3cp,2025-12-05 10:20:05.760Z,,7.5,40,partner,0.051,0.099,8.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.027Z,e845p09yr3e6gio,2o9ydfpn9uak2gl,False,14,75.17,4yivtv4m3fuv8bp,2025-12-05 10:20:05.763Z,,7.5,40,partner,0.049,0.096,6.666666666666666,v2_advanced,5.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.029Z,e845p09yr3e6gio,etbopee7uogf018,False,15,75.0,whdl9g99xceg144,2025-12-05 10:20:05.766Z,,15.0,40,partner,0.05,0.098,0.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.032Z,e845p09yr3e6gio,g5f5t1l6petvgj8,False,16,74.33,trtq1kwdylbwpb0,2025-12-05 10:20:05.768Z,,15.0,40,partner,0.05,0.097,3.333333333333333,v2_advanced,0.0,0.0,16.0,False,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.034Z,e845p09yr3e6gio,wfrnygc74dpkb1x,True,17,74.0,72d2klwl6tv9xh6,2025-12-05 10:20:05.769Z,,15.0,30,partner,0.475,0.094,4.0,v2_advanced,5.0,0.0,20.0,False,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.036Z,e845p09yr3e6gio,obi97hfu8b0g11p,False,18,73.0,olgwocdocbnszi8,2025-12-05 10:20:05.773Z,,0.0,40,partner,0.047,0.092,12.0,v2_advanced,5.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.038Z,e845p09yr3e6gio,k47j35tywj1enzh,False,19,73.0,vqfvjts494025f2,2025-12-05 10:20:05.776Z,,15.0,30,partner,0.048,0.095,8.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.041Z,e845p09yr3e6gio,jkjy7szwc3zdol2,False,20,72.5,0voa4x3d7z8mssf,2025-12-05 10:20:05.778Z,,7.5,30,partner,0.046,0.092,10.0,v2_advanced,5.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.069Z,27g7le2sut5p54e,zjdy1jzx1wrk46m,False,1,85.0,8cvqvtsdoyo4f37,2025-12-05 10:20:05.781Z,,15.0,40,partner,0.06,0.578,10.0,v2_advanced,0.0,0.0,20.0,True,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.072Z,27g7le2sut5p54e,k4vgqqnmh0q7o5n,True,2,82.5,d9h3d9duos5q9cd,2025-12-05 10:20:05.783Z,,7.5,40,partner,0.578,0.519,15.0,v2_advanced,0.0,0.0,20.0,True,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.074Z,27g7le2sut5p54e,kq8hjqn8raywfv9,False,3,77.5,ebcg7fkz1io21fi,2025-12-05 10:20:05.786Z,,7.5,40,partner,0.053,0.445,10.0,v2_advanced,0.0,0.0,20.0,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.077Z,27g7le2sut5p54e,f0x8sbds50gyh44,False,4,76.5,1kjsu6qiv6163f2,2025-12-05 10:20:05.788Z,,7.5,40,partner,0.05,0.392,4.0,v2_advanced,5.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.079Z,27g7le2sut5p54e,nynlrceh6eurtcf,False,5,76.0,2fou26nn4di7395,2025-12-05 10:20:05.791Z,,15.0,40,partner,0.051,0.367,5.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.081Z,27g7le2sut5p54e,zmw98nnjno6lhkm,False,6,75.0,r3ziumbw0rf3tns,2025-12-05 10:20:05.793Z,,15.0,40,partner,0.05,0.328,0.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.084Z,27g7le2sut5p54e,gd2m2l36ixs55nn,False,7,74.17,8sm5flm66njwlq7,2025-12-05 10:20:05.796Z,,7.5,40,partner,0.049,0.291,6.666666666666666,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.086Z,27g7le2sut5p54e,mlgvi03lh01u6ce,False,8,73.5,b6uwtf087yzjpw8,2025-12-05 10:20:05.799Z,,7.5,40,partner,0.049,0.256,10.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.088Z,27g7le2sut5p54e,kul1p1x0gxq0m75,False,9,73.0,0edtk2tg22e8juy,2025-12-05 10:20:05.802Z,,15.0,30,partner,0.048,0.222,8.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.091Z,27g7le2sut5p54e,3a7l17xnus9oucs,False,10,73.0,4e5yd6e0nz5dnvt,2025-12-05 10:20:05.804Z,,15.0,30,partner,0.048,0.19,8.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.093Z,27g7le2sut5p54e,jiee8bg932j5jfl,False,11,72.5,o2kaxhpk1dn6are,2025-12-05 10:20:05.807Z,,7.5,40,partner,0.048,0.157,5.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.095Z,27g7le2sut5p54e,7vdbvdffiv89eli,False,12,72.5,lo3r71x97pbs3f7,2025-12-05 10:20:05.810Z,,7.5,30,partner,0.046,0.122,10.0,v2_advanced,5.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.098Z,27g7le2sut5p54e,ivrntt477x3s5tg,False,13,71.5,6pt0amnv2okp9f2,2025-12-05 10:20:05.813Z,,7.5,40,partner,0.047,0.093,8.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.100Z,27g7le2sut5p54e,io4rw77c7tycwc2,False,14,70.17,sxc5511cql782hf,2025-12-05 10:20:05.816Z,,7.5,40,partner,0.046,0.091,6.666666666666666,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.102Z,27g7le2sut5p54e,8m1cxqku8hn1cp6,False,15,69.0,4yivtv4m3fuv8bp,2025-12-05 10:20:05.818Z,,15.0,30,partner,0.045,0.089,8.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.105Z,27g7le2sut5p54e,2nvy5ne4gdymmdf,False,16,69.0,tb2gnsxrloe5yqf,2025-12-05 10:20:05.821Z,,15.0,30,partner,0.045,0.089,8.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.107Z,27g7le2sut5p54e,uw3m226qjm2qscy,False,17,68.5,olgwocdocbnszi8,2025-12-05 10:20:05.824Z,,7.5,30,partner,0.044,0.088,15.0,v2_advanced,0.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.109Z,27g7le2sut5p54e,ute9dxxdolg7r4z,False,18,68.5,9hztcyu9atvbmju,2025-12-05 10:20:05.826Z,,7.5,40,partner,0.042,0.085,0.0,v2_advanced,5.0,0.0,16.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.111Z,27g7le2sut5p54e,ngb5vttij9ygomw,False,19,67.5,qhcsrw5bthin24x,2025-12-05 10:20:05.829Z,,7.5,30,partner,0.043,0.086,10.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.113Z,27g7le2sut5p54e,8d6sxmu9qtroylf,False,20,67.5,25ft53xap5jzxzz,2025-12-05 10:20:05.832Z,,7.5,40,partner,0.043,0.086,0.0,v2_advanced,0.0,0.0,20.0,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.139Z,m04r91rb0yjvb0k,a06un6qh149stxj,False,1,83.33,r3ziumbw0rf3tns,2025-12-05 10:20:05.833Z,25.0,30.0,20,friend,0.049,0.484,8.333333333333332,v2_advanced,,,,True,0
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.141Z,m04r91rb0yjvb0k,9xc1314jqcmoxqv,True,2,75.0,6pt0amnv2okp9f2,2025-12-05 10:20:05.837Z,25.0,15.0,20,friend,0.412,0.392,15.0,v2_advanced,,,,True,1
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.144Z,m04r91rb0yjvb0k,umuupea3v3j7h8j,True,3,74.0,ao3w1k5dg3m3f3a,2025-12-05 10:20:05.840Z,25.0,30.0,4,friend,0.403,0.357,15.0,v2_advanced,,,,True,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.146Z,m04r91rb0yjvb0k,6tubslk59i05ya4,False,4,74.0,r27fl71044rssvx,2025-12-05 10:20:05.842Z,25.0,30.0,4,friend,0.04,0.33,15.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.148Z,m04r91rb0yjvb0k,j9ms9jtokb3yiea,True,5,72.5,qvccwk1d98c7jjr,2025-12-05 10:20:05.845Z,25.0,15.0,20,friend,0.39,0.294,12.5,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.151Z,m04r91rb0yjvb0k,z1ybwd99ibysxm3,False,6,71.5,7s0e3d1rmrpemb0,2025-12-05 10:20:05.847Z,25.0,30.0,4,friend,0.038,0.263,12.5,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.153Z,m04r91rb0yjvb0k,3qlysnzi7gpv1qc,False,7,70.0,fxaoqge1eg72674,2025-12-05 10:20:05.849Z,25.0,15.0,20,friend,0.037,0.23,10.0,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.155Z,m04r91rb0yjvb0k,pbru2xc9qmbp28k,False,8,68.75,8cvqvtsdoyo4f37,2025-12-05 10:20:05.852Z,0.0,30.0,20,friend,0.044,0.236,18.75,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.158Z,m04r91rb0yjvb0k,lhl3nm8vho8hqj5,False,9,68.75,oox9rdrdgkf2xed,2025-12-05 10:20:05.855Z,0.0,30.0,20,friend,0.044,0.206,18.75,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.160Z,m04r91rb0yjvb0k,h3nfqb64ml8qztv,False,10,68.33,5qt1985hy147vbh,2025-12-05 10:20:05.857Z,25.0,15.0,20,friend,0.036,0.149,8.333333333333332,v2_advanced,,,,False,0
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:10.162Z,m04r91rb0yjvb0k,t2klo4fpxnf88av,False,11,66.25,torxys9t80i4me5,2025-12-05 10:20:05.860Z,25.0,15.0,20,friend,0.034,0.119,6.25,v2_advanced,,,,False,0
