accepted,collectionId,collectionName,created,features,from_user,id,invited,rank_in_list,rule_score,to_user,updated
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.245Z,"{'home_court': 25, 'intensity': 15, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.037, 'sim_p_invited': 0.179, 'style': 10, 'synthetic_version': 'v2_advanced'}",9zdkp0fcan9uxmh,jgvafq0u0wrv8lx,False,9,70,pn5jlqxgrfpwe4a,2025-12-05 10:20:05.193Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.247Z,"{'home_court': 25, 'intensity': 30, 'level': 4, 'mode': 'friend', 'sim_p_accepted': 0.036, 'sim_p_invited': 0.15, 'style': 10, 'synthetic_version': 'v2_advanced'}",9zdkp0fcan9uxmh,79i265ci0a5122i,False,10,69,v73dpwrjj6nyxfy,2025-12-05 10:20:05.196Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.248Z,"{'home_court': 25, 'intensity': 15, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.035, 'sim_p_invited': 0.121, 'style': 15, 'synthetic_version': 'v2_advanced'}",9zdkp0fcan9uxmh,3pomje70qkh8em2,False,11,67,kcz8yog46r9t0v7,2025-12-05 10:20:05.198Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.251Z,"{'home_court': 25, 'intensity': 15, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.034, 'sim_p_invited': 0.095, 'style': 6.25, 'synthetic_version': 'v2_advanced'}",9zdkp0fcan9uxmh,hqrl343fdzdgpir,False,12,66.25,en86lcto321dxpw,2025-12-05 10:20:05.201Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.253Z,"{'home_court': 0, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.041, 'sim_p_invited': 0.083, 'style': 15, 'synthetic_version': 'v2_advanced'}",9zdkp0fcan9uxmh,xftp589dsage0v6,False,13,65,nx5cc8xcxw20tll,2025-12-05 10:20:05.204Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.254Z,"{'home_court': 25, 'intensity': 15, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.033, 'sim_p_invited': 0.07, 'style': 5, 'synthetic_version': 'v2_advanced'}",9zdkp0fcan9uxmh,5lwezpm793283f6,False,14,65,732vp5dpm1k1u0s,2025-12-05 10:20:05.207Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.258Z,"{'home_court': 0, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.041, 'sim_p_invited': 0.083, 'style': 15, 'synthetic_version': 'v2_advanced'}",9zdkp0fcan9uxmh,kmpwsxex2pyb8v0,False,15,65,1h76vy83vjei34g,2025-12-05 10:20:05.210Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.260Z,"{'home_court': 25, 'intensity': 15, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.032, 'sim_p_invited': 0.068, 'style': 4.166666666666666, 'synthetic_version': 'v2_advanced'}",9zdkp0fcan9uxmh,3n79fsmq2wu1a76,False,16,64.17,jkoh32rzs8rlocp,2025-12-05 10:20:05.212Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.262Z,"{'home_court': 25, 'intensity': 30, 'level': 4, 'mode': 'friend', 'sim_p_accepted': 0.032, 'sim_p_invited': 0.068, 'style': 5, 'synthetic_version': 'v2_advanced'}",9zdkp0fcan9uxmh,6x0ou5ggquwaaon,False,17,64,85ezec0w8jbehfp,2025-12-05 10:20:05.215Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.264Z,"{'home_court': 25, 'intensity': 30, 'level': 4, 'mode': 'friend', 'sim_p_accepted': 0.032, 'sim_p_invited': 0.067, 'style': 4.166666666666666, 'synthetic_version': 'v2_advanced'}",9zdkp0fcan9uxmh,c6upz5cos7uesxh,False,18,63.17,22yjvypgnr6j8to,2025-12-05 10:20:05.218Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.267Z,"{'home_court': 0, 'intensity': 30, 'level': 20, 'mode': 'friend', 'sim_p_accepted': 0.039, 'sim_p_invited': 0.079, 'style': 12.5, 'synthetic_version': 'v2_advanced'}",9zdkp0fcan9uxmh,3wqs3skc6h6g5f1,False,19,62.5,ujsl67dn3wwhful,2025-12-05 10:20:05.221Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.269Z,"{'home_court': 0, 'intensity': 30, 'level': 12, 'mode': 'friend', 'sim_p_accepted': 0.037, 'sim_p_invited': 0.076, 'style': 18.75, 'synthetic_version': 'v2_advanced'}",9zdkp0fcan9uxmh,q3nsdfqm74jorcx,False,20,60.75,stjnjtpxnldzjyg,2025-12-05 10:20:05.224Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.295Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.06, 'sim_p_invited': 0.578, 'style': 10, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,rzsnpcmxmshgby4,False,1,85,a4jl0jej9g3wfcy,2025-12-05 10:20:05.226Z
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.298Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.543, 'sim_p_invited': 0.492, 'style': 5, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,v3lwzpu4b7oxv54,True,2,81,cyqqf5y5xk6b3g0,2025-12-05 10:20:05.229Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.301Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.055, 'sim_p_invited': 0.463, 'style': 5, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,cppj76aj15owzrf,False,3,80,gk5jqqbhe4kte63,2025-12-05 10:20:05.233Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.304Z,"{'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.053, 'sim_p_invited': 0.41, 'style': 10, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,qgs8275dfb104mx,False,4,77.5,kcz8yog46r9t0v7,2025-12-05 10:20:05.236Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.307Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.05, 'sim_p_invited': 0.36, 'style': 6.666666666666666, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,4tmu3xrszn65as6,False,5,76.67,ueflkxf8h78wvu6,2025-12-05 10:20:05.238Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.308Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.051, 'sim_p_invited': 0.334, 'style': 5, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,3jy7mu4ww1pq1j3,False,6,76,trtq1kwdylbwpb0,2025-12-05 10:20:05.241Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.311Z,"{'court': 0, 'habit': 0, 'intensity': 0, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.051, 'sim_p_invited': 0.3, 'style': 20, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,prznhzhl94g2tdn,False,7,76,nzpbogssc795o9t,2025-12-05 10:20:05.244Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.314Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.05, 'sim_p_invited': 0.262, 'style': 0, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,i62bdkkuar62cve,False,8,75,es0d2s7gh00bct2,2025-12-05 10:20:05.247Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.315Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.05, 'sim_p_invited': 0.23, 'style': 0, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,plf7e2yuzhlwxhe,False,9,75,whdl9g99xceg144,2025-12-05 10:20:05.249Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.318Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.05, 'sim_p_invited': 0.197, 'style': 10, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,n5rpbv202ts8nxt,False,10,75,6fxsll97mdmnwgj,2025-12-05 10:20:05.252Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.321Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.05, 'sim_p_invited': 0.164, 'style': 10, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,bd47e4vd1vzuzmb,False,11,75,e08mat9ccwhhjo9,2025-12-05 10:20:05.254Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.323Z,"{'court': 5, 'habit': 0, 'intensity': 0, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.048, 'sim_p_invited': 0.127, 'style': 10, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,vy74pocq0l2rdy4,False,12,75,pkddezwvb1wugl7,2025-12-05 10:20:05.257Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.327Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.05, 'sim_p_invited': 0.098, 'style': 0, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,ar7pvj5my0qr11s,False,13,75,cdscf51d9kitmb9,2025-12-05 10:20:05.260Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.329Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.05, 'sim_p_invited': 0.098, 'style': 10, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,06dy0mh9duxccuz,False,14,75,zty6r0u8ulth17u,2025-12-05 10:20:05.262Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.331Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.05, 'sim_p_invited': 0.097, 'style': 13.333333333333332, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,jbf3q0t01bt2ube,False,15,74.33,u7bcyiypyeuymyl,2025-12-05 10:20:05.265Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.334Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.05, 'sim_p_invited': 0.097, 'style': 13.333333333333332, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,hcj1m6yo990rugj,False,16,74.33,b6uwtf087yzjpw8,2025-12-05 10:20:05.268Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.336Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.047, 'sim_p_invited': 0.094, 'style': 4, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,xq7y7yva82h791w,False,17,74,oufxzpuzo2z3tl9,2025-12-05 10:20:05.271Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.338Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.047, 'sim_p_invited': 0.094, 'style': 4, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,pp4wcpvriaoctmu,False,18,74,5qt1985hy147vbh,2025-12-05 10:20:05.274Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.340Z,"{'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.049, 'sim_p_invited': 0.096, 'style': 10, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,xxmb80o19r57phd,False,19,73.5,tb2gnsxrloe5yqf,2025-12-05 10:20:05.276Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.343Z,"{'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.048, 'sim_p_invited': 0.094, 'style': 5, 'synthetic_version': 'v2_advanced'}",iqnx910pqhby91g,g6ly2ycfiavfgla,False,20,72.5,lnthf2qkec6m3cp,2025-12-05 10:20:05.279Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.367Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.67, 'sim_p_invited': 0.632, 'style': 20, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,6i4tphde856rmkd,True,1,91,z6bs7ihx65wq6vc,2025-12-05 10:20:05.280Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.370Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.574, 'sim_p_invited': 0.516, 'style': 8, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,8fwy65cmyk0vvka,True,2,84,c03xz8pn5dq8pfj,2025-12-05 10:20:05.284Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.372Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.058, 'sim_p_invited': 0.486, 'style': 8, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,q24o587c5h41lvr,False,3,83,fbyh8km1j7ol6l2,2025-12-05 10:20:05.286Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.375Z,"{'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.058, 'sim_p_invited': 0.445, 'style': 15, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,vid6thpc39xnugx,False,4,82.5,kcz8yog46r9t0v7,2025-12-05 10:20:05.289Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.377Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.057, 'sim_p_invited': 0.402, 'style': 6.666666666666666, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,h3bqsj6cx6rutc0,False,5,81.67,pkddezwvb1wugl7,2025-12-05 10:20:05.291Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.379Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.054, 'sim_p_invited': 0.352, 'style': 5, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,w5ysu9r9bnj0pfj,False,6,81,nzpbogssc795o9t,2025-12-05 10:20:05.294Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.381Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.054, 'sim_p_invited': 0.316, 'style': 15, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,79p0l0496siwkze,False,7,81,1h76vy83vjei34g,2025-12-05 10:20:05.296Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.384Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.054, 'sim_p_invited': 0.277, 'style': 13.333333333333332, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,on3umhalfzqmoh5,False,8,78.33,rdrtx0wba56y94e,2025-12-05 10:20:05.299Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.387Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.054, 'sim_p_invited': 0.243, 'style': 3.333333333333333, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,fbisc8umysh0yt1,False,9,78.33,ojt79eve88k9mua,2025-12-05 10:20:05.301Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.389Z,"{'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.053, 'sim_p_invited': 0.205, 'style': 10, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,ral1mrnh8pigrtn,False,10,77.5,evtqavdvm92g8xg,2025-12-05 10:20:05.304Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.392Z,"{'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.053, 'sim_p_invited': 0.171, 'style': 10, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,4wfbrl94za2jlqr,False,11,77.5,lnthf2qkec6m3cp,2025-12-05 10:20:05.306Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.394Z,"{'court': 5, 'habit': 0, 'intensity': 7.5, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.05, 'sim_p_invited': 0.131, 'style': 8, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,1dizwaczhxnb4vv,False,12,76.5,kw3z4xs5rva74db,2025-12-05 10:20:05.308Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.396Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.049, 'sim_p_invited': 0.097, 'style': 0, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,1d43i0qkdzd16tx,False,13,76,j85mlxug16gfhqe,2025-12-05 10:20:05.311Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.398Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.05, 'sim_p_invited': 0.098, 'style': 10, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,52o6rmvse8j90gv,False,14,75,v73dpwrjj6nyxfy,2025-12-05 10:20:05.314Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.401Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.048, 'sim_p_invited': 0.096, 'style': 5, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,ax6v76uzh5szreh,False,15,75,wnn6hizale8x0p3,2025-12-05 10:20:05.316Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.403Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.05, 'sim_p_invited': 0.098, 'style': 4, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,8ytd863revdgdm3,False,16,75,gqhnoprwz89ddyj,2025-12-05 10:20:05.319Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.404Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 4, 'sim_p_accepted': 0.047, 'sim_p_invited': 0.094, 'style': 10, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,8pj4jmbeu659pxx,False,17,74,hi69zy2htenmwpp,2025-12-05 10:20:05.321Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.407Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.048, 'sim_p_invited': 0.095, 'style': 8, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,j44tggkh1xvjfel,False,18,73,9zdkp0fcan9uxmh,2025-12-05 10:20:05.324Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.409Z,"{'court': 5, 'habit': 0, 'intensity': 0, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.047, 'sim_p_invited': 0.092, 'style': 8, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,r8g6k0bt2k0wjdr,False,19,73,a4jl0jej9g3wfcy,2025-12-05 10:20:05.326Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.412Z,"{'court': 5, 'habit': 0, 'intensity': 7.5, 'level': 30, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.045, 'sim_p_invited': 0.09, 'style': 13.333333333333332, 'synthetic_version': 'v2_advanced'}",khx7i8qkaa8g3a3,fcj3krjtcvrb9mg,False,20,71.83,2fou26nn4di7395,2025-12-05 10:20:05.329Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.443Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.648, 'sim_p_invited': 0.615, 'style': 15, 'synthetic_version': 'v2_advanced'}",651tla5kb7sf6sl,xbk9q6imifztgsc,True,1,91,jkoh32rzs8rlocp,2025-12-05 10:20:05.331Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.446Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.594, 'sim_p_invited': 0.533, 'style': 10, 'synthetic_version': 'v2_advanced'}",651tla5kb7sf6sl,rknykve9p51xqdu,True,2,86,732vp5dpm1k1u0s,2025-12-05 10:20:05.333Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.449Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.574, 'sim_p_invited': 0.479, 'style': 8, 'synthetic_version': 'v2_advanced'}",651tla5kb7sf6sl,epxvc1jw8f6ax4y,True,3,84,6i37noohqqre72v,2025-12-05 10:20:05.336Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.452Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.058, 'sim_p_invited': 0.448, 'style': 8, 'synthetic_version': 'v2_advanced'}",651tla5kb7sf6sl,yclnd0zvb3xzsky,False,4,83,jxaz3050vz407k6,2025-12-05 10:20:05.339Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.456Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.583, 'sim_p_invited': 0.411, 'style': 12, 'synthetic_version': 'v2_advanced'}",651tla5kb7sf6sl,q4ukkqryl3xs7vl,True,5,83,tp25bk9swxij5pi,2025-12-05 10:20:05.341Z
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.459Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.583, 'sim_p_invited': 0.373, 'style': 12, 'synthetic_version': 'v2_advanced'}",651tla5kb7sf6sl,5v0sgqbvmoapue1,True,6,83,m93g4wkh7q5jzy2,2025-12-05 10:20:05.344Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.462Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.057, 'sim_p_invited': 0.329, 'style': 6.666666666666666, 'synthetic_version': 'v2_advanced'}",651tla5kb7sf6sl,iunkm1udycd2rwu,False,7,81.67,wybjqhec1dhh8l3,2025-12-05 10:20:05.349Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.464Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.057, 'sim_p_invited': 0.293, 'style': 6.666666666666666, 'synthetic_version': 'v2_advanced'}",651tla5kb7sf6sl,wkynsissgkxu7mi,False,8,81.67,r27fl71044rssvx,2025-12-05 10:20:05.351Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.467Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.054, 'sim_p_invited': 0.246, 'style': 5, 'synthetic_version': 'v2_advanced'}",651tla5kb7sf6sl,q3d4ththmhrv54h,False,9,81,en86lcto321dxpw,2025-12-05 10:20:05.354Z
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.471Z,"{'court': 5, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.543, 'sim_p_invited': 0.211, 'style': 5, 'synthetic_version': 'v2_advanced'}",651tla5kb7sf6sl,mv0ksrhrgfb6vzc,True,10,81,hjzgfe8ilxynerr,2025-12-05 10:20:05.357Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.474Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 30, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.055, 'sim_p_invited': 0.178, 'style': 15, 'synthetic_version': 'v2_advanced'}",651tla5kb7sf6sl,h7lbx2dis6iek4h,False,11,80,5t0ix7kdemzvdg0,2025-12-05 10:20:05.361Z
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.477Z,"{'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.547, 'sim_p_invited': 0.141, 'style': 12, 'synthetic_version': 'v2_advanced'}",651tla5kb7sf6sl,gjzrp0a02fmstok,True,12,79.5,wzbcbt7q4mp4yd2,2025-12-05 10:20:05.364Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.480Z,"{'court': 0, 'habit': 0, 'intensity': 7.5, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.055, 'sim_p_invited': 0.106, 'style': 12, 'synthetic_version': 'v2_advanced'}",651tla5kb7sf6sl,s8xu4my1y2957b6,False,13,79.5,261s1qs6c30973t,2025-12-05 10:20:05.366Z
False,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.484Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 16, 'sim_p_accepted': 0.054, 'sim_p_invited': 0.105, 'style': 8, 'synthetic_version': 'v2_advanced'}",651tla5kb7sf6sl,x2gwr06tjccvzjq,False,14,79,62x24naeknfdz2r,2025-12-05 10:20:05.369Z
True,pbc_3452021157,recommendation_logs,2025-12-05 10:19:09.487Z,"{'court': 0, 'habit': 0, 'intensity': 15, 'level': 40, 'mode': 'partner', 'role': 20, 'sim_p_accepted': 0.542, 'sim_p_invited': 0.105, 'style': 4, 'synthetic_version': 'v2_advanced'}",651tla5kb7sf6sl,yxcsqa350p18dwb,True,15,79,7s0e3d1rmrpemb0,2025-12-05 10:20:05.371Z
