accepted,clicked_profile,collectionId,collectionName,created,from_user,id,invited,rank_in_list,rejected,responded,rule_score,session_id,shown,shown_at,to_user,updated,f_clicked_profile,f_exposure_p,f_home_court,f_intensity,f_level,f_mode,f_rank_shown,f_response,f_session_id,f_shown_at,f_sim_p_click,f_sim_p_dismiss,f_sim_p_invited,f_style,f_synthetic_version,f_invited_at,f_sim_p_accepted,f_dismiss_reason,f_combined_score,f_court,f_habit,f_ml_prob,f_role,f_rule_score,f_forced_invite,is_top3,label_invited,label_accepted
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.406Z,ahyim0vly6zo1xo,tyq5d9yovpbrqnm,0,30,0,0,58.33,,0,,xj3l7f4qq0l58ee,2025-12-18 23:22:06.406Z,,,0.0,30.0,20,friend,,,,,,,,8.333333333333332,,,,,,,,,,,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.805Z,mt56872w8tngo2i,cz172jxz7mve0yg,0,1,0,0,89.33,,0,,sh7otuxydszlhx4,2025-12-18 23:22:06.805Z,,,,15.0,40,partner,,,,,,,,13.333333333333332,,,,,80.65656778050811,5.0,0.0,0.6041855926836038,16.0,89.33,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.810Z,mt56872w8tngo2i,vabml52h7jyni01,0,2,0,0,82.5,,0,,ojt79eve88k9mua,2025-12-18 23:22:06.810Z,,,,7.5,40,partner,,,,,,,,15.0,,,,,69.71973995589283,0.0,0.0,0.3989913318630947,20.0,82.5,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.813Z,mt56872w8tngo2i,t9q987v501m4ewz,0,3,0,0,79.0,,0,,evtqavdvm92g8xg,2025-12-18 23:22:06.813Z,,,,15.0,40,partner,,,,,,,,4.0,,,,,66.41816143671943,0.0,0.0,0.3706053812239812,20.0,79.0,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.816Z,mt56872w8tngo2i,4fioodwgn2va0qe,0,4,0,0,79.0,,0,,7ig4ha1tjtshmsd,2025-12-18 23:22:06.816Z,,,,15.0,40,partner,,,,,,,,4.0,,,,,65.08071730145332,0.0,0.0,0.326023910048444,20.0,79.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.819Z,mt56872w8tngo2i,eqroa565h8pllr4,0,5,0,0,79.0,,0,,kw3z4xs5rva74db,2025-12-18 23:22:06.819Z,,,,15.0,40,partner,,,,,,,,8.0,,,,,64.29120033840455,0.0,0.0,0.2997066779468185,16.0,79.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.822Z,mt56872w8tngo2i,etdw4awjzx2rs0a,0,6,0,0,78.5,,0,,c03xz8pn5dq8pfj,2025-12-18 23:22:06.822Z,,,,7.5,40,partner,,,,,,,,15.0,,,,,62.63913253667675,0.0,0.0,0.2563044178892251,16.0,78.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.825Z,mt56872w8tngo2i,uypenasdznqbfl6,0,7,0,0,78.33,,0,,y5jjpxuftbmk5an,2025-12-18 23:22:06.825Z,,,,15.0,30,partner,,,,,,,,13.333333333333332,,,,,62.12716285825807,0.0,0.0,0.24320542860860245,20.0,78.33,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.829Z,mt56872w8tngo2i,9d0lfzvzz3sana3,0,8,0,0,76.5,,0,,n6n9ntkew8ut3xs,2025-12-18 23:22:06.829Z,,,,7.5,40,partner,,,,,,,,8.0,,,,,60.63993882580965,5.0,0.0,0.23633129419365503,16.0,76.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.832Z,mt56872w8tngo2i,0juws591kmz171s,0,9,0,0,73.0,,0,,28lahyazim5v5bd,2025-12-18 23:22:06.832Z,,,,15.0,30,partner,,,,,,,,8.0,,,,,55.411819026860634,0.0,0.0,0.14372730089535474,20.0,73.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.836Z,mt56872w8tngo2i,dusy0vv8wnxrw1m,0,10,0,0,72.5,,0,,gqhnoprwz89ddyj,2025-12-18 23:22:06.836Z,,,,7.5,40,partner,,,,,,,,4.0,,,,,55.15960101944778,5.0,0.0,0.14698670064825928,16.0,72.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.839Z,mt56872w8tngo2i,0o00weh5zgmgjw7,0,11,0,0,71.0,,0,,xj3l7f4qq0l58ee,2025-12-18 23:22:06.839Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,52.2256264272315,0.0,0.0,0.08418754757438329,16.0,71.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.841Z,mt56872w8tngo2i,1ba9mqfsyigh53g,0,12,0,0,70.17,,0,,ww0b5rf2dxqhxkg,2025-12-18 23:22:06.841Z,,,,7.5,40,partner,,,,,,,,6.666666666666666,,,,,51.10717401017065,0.0,0.0,0.06627246700568835,16.0,70.17,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.846Z,mt56872w8tngo2i,zxeh2jnh4ps6ahq,0,13,0,0,69.17,,0,,6bedldo7nyczaz9,2025-12-18 23:22:06.846Z,,,,7.5,30,partner,,,,,,,,6.666666666666666,,,,,50.92418400509678,5.0,0.0,0.08350613350322611,20.0,69.17,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.849Z,mt56872w8tngo2i,lmi6w5duqjzzd55,0,14,0,0,69.0,,0,,mi6zg97si904770,2025-12-18 23:22:06.849Z,,,,15.0,30,partner,,,,,,,,4.0,,,,,49.777959598525534,0.0,0.0,0.04926531995085113,20.0,69.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.852Z,mt56872w8tngo2i,drv74lt0l9c2z0r,0,15,0,0,68.5,,0,,c07oexli1kyh1yj,2025-12-18 23:22:06.852Z,,,,7.5,40,partner,,,,,,,,5.0,,,,,49.00128448403925,0.0,0.0,0.035042816134641906,16.0,68.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.856Z,mt56872w8tngo2i,leuwtgd54ab1i6j,0,16,0,0,68.5,,0,,iwnlegbuv30wix2,2025-12-18 23:22:06.855Z,,,,7.5,40,partner,,,,,,,,5.0,,,,,48.819083240216266,0.0,0.0,0.028969441340542242,16.0,68.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.859Z,mt56872w8tngo2i,mnev5bflvy5vskp,0,17,0,0,66.0,,0,,4ctdsuf8ny68see,2025-12-18 23:22:06.859Z,,,,15.0,30,partner,,,,,,,,5.0,,,,,46.85492505913944,0.0,0.0,0.02183083530464808,16.0,66.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.862Z,mt56872w8tngo2i,s5jwuhhxt0sj1g7,0,18,0,0,65.5,,0,,9zdkp0fcan9uxmh,2025-12-18 23:22:06.862Z,,,,7.5,30,partner,,,,,,,,8.0,,,,,46.42408987163339,0.0,0.0,0.019136329054446684,20.0,65.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.866Z,mt56872w8tngo2i,ovyhlk8f5jea2e6,0,19,0,0,65.0,,0,,sg55njoq35ul02n,2025-12-18 23:22:06.866Z,,,,15.0,30,partner,,,,,,,,0.0,,,,,45.966794841162475,0.0,0.0,0.015559828038749276,20.0,65.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.869Z,mt56872w8tngo2i,lkd80oltx248nv5,0,20,0,0,64.83,,0,,9la6yydjoip7gj7,2025-12-18 23:22:06.869Z,,,,7.5,40,partner,,,,,,,,13.333333333333332,,,,,45.63483102571484,0.0,0.0,0.008461034190494857,4.0,64.83,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.873Z,mt56872w8tngo2i,0xh8bwt51yoosb5,0,21,0,0,63.5,,0,,ip2xjgllnhnhsvs,2025-12-18 23:22:06.873Z,,,,7.5,40,partner,,,,,,,,0.0,,,,,44.71103946652841,0.0,0.0,0.008701315550947107,16.0,63.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.876Z,mt56872w8tngo2i,e0ptpulo7ejh93c,0,22,0,0,62.5,,0,,uvumxuvhefkuo0u,2025-12-18 23:22:06.876Z,,,,7.5,30,partner,,,,,,,,4.0,,,,,43.99715618976124,5.0,0.0,0.008238539658707966,16.0,62.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.880Z,mt56872w8tngo2i,4lvo3rqlf1dgune,0,23,0,0,62.5,,0,,qvccwk1d98c7jjr,2025-12-18 23:22:06.880Z,,,,7.5,30,partner,,,,,,,,5.0,,,,,43.97629849790573,0.0,0.0,0.0075432832635244276,20.0,62.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.884Z,mt56872w8tngo2i,vdvl34zmmv35o43,0,24,0,0,61.0,,0,,s9e21voho25djld,2025-12-18 23:22:06.884Z,,,,15.0,30,partner,,,,,,,,0.0,,,,,42.83395566806316,0.0,0.0,0.004465188935438976,16.0,61.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.887Z,mt56872w8tngo2i,1xgcpbzm9xu0mf3,0,25,0,0,60.17,,0,,hipn12d6hlvx5w6,2025-12-18 23:22:06.887Z,,,,7.5,30,partner,,,,,,,,6.666666666666666,,,,,42.22129903476449,0.0,0.0,0.0034099678254831526,16.0,60.17,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.890Z,mt56872w8tngo2i,1rb7bjsdzxxi11c,0,26,0,0,60.17,,0,,is6ny6chmrb699z,2025-12-18 23:22:06.890Z,,,,7.5,30,partner,,,,,,,,6.666666666666666,,,,,42.20309152035161,0.0,0.0,0.0028030506783871126,16.0,60.17,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.892Z,mt56872w8tngo2i,29uy7itlmo35iql,0,27,0,0,59.5,,0,,e845p09yr3e6gio,2025-12-18 23:22:06.892Z,,,,7.5,40,partner,,,,,,,,8.0,,,,,41.69994873363892,0.0,0.0,0.0016649577879641274,4.0,59.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.895Z,mt56872w8tngo2i,ca79mone3i4iyp0,0,28,0,0,59.5,,0,,og2kv4sjkqh1h2j,2025-12-18 23:22:06.895Z,,,,7.5,40,partner,,,,,,,,8.0,,,,,41.69104590406136,0.0,0.0,0.0013681968020454666,4.0,59.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.898Z,mt56872w8tngo2i,1z98g7tmhulecpb,0,29,0,0,59.0,,0,,2nuewm90ekdtlgp,2025-12-18 23:22:06.898Z,,,,15.0,30,partner,,,,,,,,5.0,,,,,41.34117220035542,5.0,0.0,0.0013724066785142867,4.0,59.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:06.900Z,mt56872w8tngo2i,kp4775gwbffqsvj,0,30,0,0,59.0,,0,,opcwiwdm8cegpn2,2025-12-18 23:22:06.900Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,41.33366383701308,0.0,0.0,0.0011221279004359488,4.0,59.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.599Z,saq9y0ptd2ajw5t,3cex6r6r90xuwgr,0,1,0,0,95.0,,0,,tivuopxtq31zkxw,2025-12-18 23:22:07.599Z,,,,15.0,40,partner,,,,,,,,20.0,,,,,84.53325708927183,0.0,0.0,0.6011085696423942,20.0,95.0,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.604Z,saq9y0ptd2ajw5t,0gobxpr1lwp6pbv,0,2,0,0,85.0,,0,,kw3z4xs5rva74db,2025-12-18 23:22:07.604Z,,,,15.0,40,partner,,,,,,,,5.0,,,,,75.35708168519406,5.0,0.0,0.528569389506469,20.0,85.0,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.607Z,saq9y0ptd2ajw5t,5yfunx8xd7tafb6,0,3,0,0,85.0,,0,,gx6yyxp5bmogkef,2025-12-18 23:22:07.607Z,,,,15.0,40,partner,,,,,,,,10.0,,,,,71.0815632216663,0.0,0.0,0.38605210738887696,20.0,85.0,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.609Z,saq9y0ptd2ajw5t,wd13iwn21spmaso,0,4,0,0,83.5,,0,,whdl9g99xceg144,2025-12-18 23:22:07.609Z,,,,7.5,40,partner,,,,,,,,20.0,,,,,70.26196752929067,0.0,0.0,0.3937322509763559,16.0,83.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.612Z,saq9y0ptd2ajw5t,mp4oy3m6qct35ll,0,5,0,0,83.5,,0,,rkp3gkp7lg4dpqf,2025-12-18 23:22:07.612Z,,,,7.5,40,partner,,,,,,,,20.0,,,,,68.8871968542568,0.0,0.0,0.3479065618085601,16.0,83.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.615Z,saq9y0ptd2ajw5t,b6xmiouakjtigdr,0,6,0,0,80.0,,0,,tb2gnsxrloe5yqf,2025-12-18 23:22:07.615Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,66.0235801451664,5.0,0.0,0.3341193381722137,20.0,80.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.617Z,saq9y0ptd2ajw5t,ld9h38jq0o8if18,0,7,0,0,80.0,,0,,4yivtv4m3fuv8bp,2025-12-18 23:22:07.617Z,,,,15.0,40,partner,,,,,,,,5.0,,,,,64.82803474893495,0.0,0.0,0.29426782496449866,20.0,80.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.620Z,saq9y0ptd2ajw5t,2iqdx62xzv9zodn,0,8,0,0,77.5,,0,,gxmw11xq5qvyunh,2025-12-18 23:22:07.620Z,,,,7.5,30,partner,,,,,,,,20.0,,,,,60.21390620835538,0.0,0.0,0.19879687361184617,20.0,77.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.623Z,saq9y0ptd2ajw5t,bdy0tonvtxz1ury,0,9,0,0,77.5,,0,,iwnlegbuv30wix2,2025-12-18 23:22:07.623Z,,,,7.5,40,partner,,,,,,,,10.0,,,,,59.26062241111184,0.0,0.0,0.1670207470370614,20.0,77.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.625Z,saq9y0ptd2ajw5t,ylx9q9377ptyj35,0,10,0,0,76.0,,0,,rt80axlzfg4iwzp,2025-12-18 23:22:07.625Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,58.37498223829884,5.0,0.0,0.17249940794329485,16.0,76.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.627Z,saq9y0ptd2ajw5t,vt4zn1qlyste07r,0,11,0,0,76.0,,0,,opcwiwdm8cegpn2,2025-12-18 23:22:07.627Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,57.58638234050154,5.0,0.0,0.1462127446833848,16.0,76.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.631Z,saq9y0ptd2ajw5t,ikg2nnqdzqvd7l1,0,12,0,0,76.0,,0,,0edtk2tg22e8juy,2025-12-18 23:22:07.631Z,,,,15.0,40,partner,,,,,,,,5.0,,,,,55.828811255853175,0.0,0.0,0.08762704186177264,16.0,76.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.633Z,saq9y0ptd2ajw5t,iffn5m2b3rlmhnr,0,13,0,0,76.0,,0,,gf4d2fii7jryhmi,2025-12-18 23:22:07.633Z,,,,15.0,40,partner,,,,,,,,5.0,,,,,55.393924650551575,0.0,0.0,0.07313082168505272,16.0,76.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.636Z,saq9y0ptd2ajw5t,wpfpwoixupkqo8z,0,14,0,0,75.17,,0,,hi69zy2htenmwpp,2025-12-18 23:22:07.636Z,,,,7.5,40,partner,,,,,,,,6.666666666666666,,,,,55.076757608176216,5.0,0.0,0.0819252536058738,16.0,75.17,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.638Z,saq9y0ptd2ajw5t,2appwwu1e9pdo46,0,15,0,0,75.0,,0,,7s0e3d1rmrpemb0,2025-12-18 23:22:07.638Z,,,,15.0,30,partner,,,,,,,,10.0,,,,,54.112554320007455,0.0,0.0,0.05375181066691518,20.0,75.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.641Z,saq9y0ptd2ajw5t,ksus35sdenemu4z,0,16,0,0,75.0,,0,,sh7otuxydszlhx4,2025-12-18 23:22:07.641Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,53.816698953406004,0.0,0.0,0.04388996511353341,20.0,75.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.643Z,saq9y0ptd2ajw5t,0z8x9gqc5ogeinx,0,17,0,0,75.0,,0,,xj3l7f4qq0l58ee,2025-12-18 23:22:07.643Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,53.59023032358874,0.0,0.0,0.03634101078629132,20.0,75.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.646Z,saq9y0ptd2ajw5t,rx8x8d5bdi314k8,0,18,0,0,74.17,,0,,trtq1kwdylbwpb0,2025-12-18 23:22:07.646Z,,,,7.5,40,partner,,,,,,,,6.666666666666666,,,,,52.76779306850493,0.0,0.0,0.028293102283497816,20.0,74.17,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.649Z,saq9y0ptd2ajw5t,jykgcwra6nhkzy6,0,19,0,0,73.5,,0,,dyffmz1kwjd5eh3,2025-12-18 23:22:07.649Z,,,,7.5,30,partner,,,,,,,,20.0,,,,,52.070769320529784,0.0,0.0,0.0206923106843262,16.0,73.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.652Z,saq9y0ptd2ajw5t,9ccry9811w6ij0r,0,20,0,0,72.5,,0,,nzpbogssc795o9t,2025-12-18 23:22:07.652Z,,,,7.5,40,partner,,,,,,,,0.0,,,,,51.52629773357343,5.0,0.0,0.025876591119114285,20.0,72.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.655Z,saq9y0ptd2ajw5t,fjqtmvjk9b7ruv5,0,21,0,0,72.5,,0,,byz2urfgebs2koo,2025-12-18 23:22:07.655Z,,,,7.5,40,partner,,,,,,,,5.0,,,,,51.190374532243496,0.0,0.0,0.014679151074783221,20.0,72.5,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.657Z,saq9y0ptd2ajw5t,g98hztnxa7nms3v,0,22,0,0,71.0,,0,,28lahyazim5v5bd,2025-12-18 23:22:07.657Z,,,,15.0,30,partner,,,,,,,,5.0,,,,,50.083097373059864,5.0,0.0,0.012769912435328936,16.0,71.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.660Z,saq9y0ptd2ajw5t,jnosop9ecora7wo,0,23,0,0,71.0,,0,,gd94gco2qgwj7lf,2025-12-18 23:22:07.660Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,50.01388717952466,0.0,0.0,0.010462905984155389,16.0,71.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.663Z,saq9y0ptd2ajw5t,ylrd4ikqy7oyqcm,0,24,0,0,71.0,,0,,lnthf2qkec6m3cp,2025-12-18 23:22:07.663Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,49.91256214600112,0.0,0.0,0.007085404866704134,16.0,71.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.665Z,saq9y0ptd2ajw5t,wp1zp980nydtbpl,0,25,0,0,71.0,,0,,4hrs8viwx0b5ckv,2025-12-18 23:22:07.665Z,,,,15.0,40,partner,,,,,,,,0.0,,,,,49.874844413648994,0.0,0.0,0.0058281471216333185,16.0,71.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.668Z,saq9y0ptd2ajw5t,0kt4s9gs6uiystt,0,26,0,0,70.17,,0,,gk5jqqbhe4kte63,2025-12-18 23:22:07.668Z,,,,7.5,40,partner,,,,,,,,6.666666666666666,,,,,49.254176331570775,0.0,0.0,0.004505877719025869,16.0,70.17,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.670Z,saq9y0ptd2ajw5t,9ri0y76gbqsqdrw,0,27,0,0,70.0,,0,,2fou26nn4di7395,2025-12-18 23:22:07.670Z,,,,15.0,30,partner,,,,,,,,0.0,,,,,49.182144578389675,5.0,0.0,0.0060714859463225955,20.0,70.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.673Z,saq9y0ptd2ajw5t,e3wf40roqrzvlf1,0,28,0,0,70.0,,0,,jxaz3050vz407k6,2025-12-18 23:22:07.673Z,,,,15.0,30,partner,,,,,,,,0.0,,,,,49.15159974671439,5.0,0.0,0.005053324890479541,20.0,70.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.675Z,saq9y0ptd2ajw5t,rg1444x8yqbsgjx,0,29,0,0,70.0,,0,,8ewhspm4v3q6vx1,2025-12-18 23:22:07.675Z,,,,15.0,30,partner,,,,,,,,0.0,,,,,49.1246541163287,5.0,0.0,0.004155137210956688,20.0,70.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.678Z,saq9y0ptd2ajw5t,443oykwj9gqifze,0,30,0,0,70.0,,0,,r27fl71044rssvx,2025-12-18 23:22:07.678Z,,,,15.0,30,partner,,,,,,,,5.0,,,,,49.070037404062006,0.0,0.0,0.002334580135400192,20.0,70.0,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.743Z,hx5y1jwd3sd3a7t,pgdh30dzbfeqy4v,0,1,0,0,85.0,,0,,ruvuheove90a28z,2025-12-18 23:22:07.743Z,,,25.0,30.0,20,friend,,,,,,,,10.0,,,,,,,,,,,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.748Z,hx5y1jwd3sd3a7t,9w1n1nf8tam6uea,0,2,0,0,82.0,,0,,r27fl71044rssvx,2025-12-18 23:22:07.748Z,,,25.0,30.0,12,friend,,,,,,,,15.0,,,,,,,,,,,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.751Z,hx5y1jwd3sd3a7t,5kz4sd68r8ftpun,0,3,0,0,75.33,,0,,ao3w1k5dg3m3f3a,2025-12-18 23:22:07.751Z,,,25.0,30.0,12,friend,,,,,,,,8.333333333333332,,,,,,,,,,,,True,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.754Z,hx5y1jwd3sd3a7t,oezwfxortq0awoy,0,4,0,0,75.0,,0,,2brrq9p49veortb,2025-12-18 23:22:07.754Z,,,25.0,15.0,20,friend,,,,,,,,15.0,,,,,,,,,,,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.757Z,hx5y1jwd3sd3a7t,oeriidi4x10vk9q,0,5,0,0,73.25,,0,,s9e21voho25djld,2025-12-18 23:22:07.757Z,,,25.0,30.0,12,friend,,,,,,,,6.25,,,,,,,,,,,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.760Z,hx5y1jwd3sd3a7t,hwhqpsw9sc2kssz,0,6,0,0,72.0,,0,,7s0e3d1rmrpemb0,2025-12-18 23:22:07.760Z,,,25.0,30.0,12,friend,,,,,,,,5.0,,,,,,,,,,,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.762Z,hx5y1jwd3sd3a7t,spdo9iigh86ndnj,0,7,0,0,70.75,,0,,7651cs6lffuc5cg,2025-12-18 23:22:07.762Z,,,25.0,15.0,12,friend,,,,,,,,18.75,,,,,,,,,,,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.765Z,hx5y1jwd3sd3a7t,bejwykhoqvmt0m5,0,8,0,0,66.25,,0,,2tokedc0o5e65bz,2025-12-18 23:22:07.765Z,,,25.0,15.0,20,friend,,,,,,,,6.25,,,,,,,,,,,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.768Z,hx5y1jwd3sd3a7t,oenpy55nnmnkgvy,0,9,0,0,65.0,,0,,e6o3uwgfgoptbts,2025-12-18 23:22:07.768Z,,,0.0,30.0,20,friend,,,,,,,,15.0,,,,,,,,,,,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.770Z,hx5y1jwd3sd3a7t,byp4z3hat3i2yr5,0,10,0,0,65.0,,0,,eb9hsrsd3j5666x,2025-12-18 23:22:07.770Z,,,25.0,15.0,20,friend,,,,,,,,5.0,,,,,,,,,,,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.773Z,hx5y1jwd3sd3a7t,cjgf03babuf7fba,0,11,0,0,62.0,,0,,0ef0kb9d3ulaezy,2025-12-18 23:22:07.773Z,,,25.0,15.0,12,friend,,,,,,,,10.0,,,,,,,,,,,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.776Z,hx5y1jwd3sd3a7t,i8n25jjes45dkgh,0,12,0,0,60.0,,0,,lg07ucvaqm2lwj5,2025-12-18 23:22:07.776Z,,,0.0,30.0,20,friend,,,,,,,,10.0,,,,,,,,,,,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.778Z,hx5y1jwd3sd3a7t,6n8eikovvchhpfw,0,13,0,0,57.0,,0,,ueflkxf8h78wvu6,2025-12-18 23:22:07.778Z,,,25.0,15.0,12,friend,,,,,,,,5.0,,,,,,,,,,,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.781Z,hx5y1jwd3sd3a7t,366lzxhf3dsjpfu,0,14,0,0,57.0,,0,,28lahyazim5v5bd,2025-12-18 23:22:07.781Z,,,0.0,30.0,12,friend,,,,,,,,15.0,,,,,,,,,,,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.783Z,hx5y1jwd3sd3a7t,el45xs7pwboax25,0,15,0,0,56.5,,0,,1ai8ygkyph4s7po,2025-12-18 23:22:07.783Z,,,25.0,15.0,4,friend,,,,,,,,12.5,,,,,,,,,,,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.786Z,hx5y1jwd3sd3a7t,x65yxi1eimrm4kl,0,16,0,0,56.25,,0,,jrunvunw92zw4rg,2025-12-18 23:22:07.786Z,,,0.0,30.0,20,friend,,,,,,,,6.25,,,,,,,,,,,,False,0,0
0,0,pbc_3452021157,recommendation_logs,2025-12-18 23:22:07.788Z,hx5y1jwd3sd3a7t,m7rt77kvf79axyo,0,17,0,0,55.57,,0,,oufxzpuzo2z3tl9,2025-12-18 23:22:07.788Z,,,25.0,15.0,12,friend,,,,,,,,3.571428571428571,,,,,,,,,,,,False,0,0
